formatted_google_address,lat,lng,type,neighbourhood
"Brigadoon Ave, Vancouver, BC V5P, Canada",49.2165939,-123.0644104,Mischief,Victoria-Fraserview
"Brock St, Vancouver, BC, Canada",49.2439907,-123.056657,Mischief,Renfrew-Collingwood
"Brock St, Vancouver, BC, Canada",49.2439907,-123.056657,Theft of Bicycle,Kensington-Cedar Cottage
"Brooks St & E 52nd Ave, Vancouver, BC V5S 1V3, Canada",49.22236179999999,-123.035297,Theft from Vehicle,Killarney
"Broughton St & Davie St, Vancouver, BC V6G 2B4, Canada",49.28370109999999,-123.1363306,Mischief,West End
"Broughton St & Harwood St, Vancouver, BC V6G 2B6, Canada",49.2823402,-123.1384541,Theft of Bicycle,West End
"Broughton St & W Hastings St, Vancouver, BC V6G 3E3, Canada",49.2899757,-123.1268037,Theft from Vehicle,Central Business District
"E 41st Ave, Vancouver, BC, Canada",49.2329088,-123.0641726,Vehicle Collision or Pedestrian Struck (with Injury),Victoria-Fraserview
"Brunswick St & E 5th Ave, Vancouver, BC V5T 1H4, Canada",49.26628239999999,-123.0967974,Vehicle Collision or Pedestrian Struck (with Injury),Mount Pleasant
"Brunswick St & E 7th Ave, Vancouver, BC V5T 1M8, Canada",49.26453979999999,-123.0969753,Theft from Vehicle,Mount Pleasant
"Burrard St & Burnaby St, Vancouver, BC V6E 4R7, Canada",49.2783941,-123.1302445,Other Theft,West End
"Burrard St & Canada Pl, Vancouver, BC V6C 3R9, Canada",49.2881421,-123.1154926,Theft of Bicycle,Central Business District
"Burrard St & Helmcken St, Vancouver, BC V6Z 1Y6, Canada",49.2801491,-123.127601,Other Theft,West End
"Burrard St & Jung Ln, Vancouver, BC V6E 4P2, Canada",49.27737399999999,-123.1318303,Mischief,West End
"Burrard St & Maxine Ln, Vancouver, BC V6Z 1Z7, Canada",49.2780424,-123.1307974,Vehicle Collision or Pedestrian Struck (with Injury),Central Business District
"Burrard St & W 10th Ave, Vancouver, BC V6J 3J7, Canada",49.2627525,-123.1457944,Vehicle Collision or Pedestrian Struck (with Injury),Kitsilano
"Burrard St & W 2nd Ave, Vancouver, BC V6J 3H1, Canada",49.2697803,-123.1454921,Theft from Vehicle,Fairview
"Burrard St & W 2nd Ave, Vancouver, BC V6J 3H1, Canada",49.2697803,-123.1454921,Vehicle Collision or Pedestrian Struck (with Injury),Kitsilano
"Burrard St & W 7th Ave, Vancouver, BC V6J 0E5, Canada",49.2654615,-123.1456943,Theft from Vehicle,Fairview
"Burrard St & W Broadway, Vancouver, BC V6J 1Y1, Canada",49.2636654,-123.1457492,Mischief,Fairview
"Bute St & Melville St, Vancouver, BC V6E 3M2, Canada",49.2878614,-123.1242123,Mischief,Central Business District
"Bute St & W Cordova St, Vancouver, BC V6C 3R4, Canada",49.28924869999999,-123.1221311,Mischief,Central Business District
"Bute St & W Hastings St, Vancouver, BC V6E 4T7, Canada",49.2888061,-123.1227547,Theft from Vehicle,Central Business District
"Cambie St & W 10th Ave, Vancouver, BC V5Z 3Y6, Canada",49.2622625,-123.1150278,Other Theft,Fairview
"Cambie St & W 10th Ave, Vancouver, BC V5Z 3Y6, Canada",49.2622625,-123.1150278,Vehicle Collision or Pedestrian Struck (with Injury),Mount Pleasant
"Cambie St & W 13th Ave, Vancouver, BC V5Z 1N6, Canada",49.2594687,-123.1149699,Mischief,Fairview
"Cambie St & W 17th Ave, Vancouver, BC V5Z 2W3, Canada",49.2558955,-123.1151895,Mischief,Riley Park
"Cambie St & W 22nd Ave, Vancouver, BC V5Z 2X6, Canada",49.2511991,-123.1153304,Other Theft,Riley Park
"Cambie St & W 23rd Ave, Vancouver, BC V5Z 2X6, Canada",49.250107,-123.1153768,Theft from Vehicle,Riley Park
"Cambie St & W 29th Ave, Vancouver, BC V5Z 2Y8, Canada",49.2452009,-123.1158244,Vehicle Collision or Pedestrian Struck (with Injury),Riley Park
"W 2nd Ave, Vancouver, BC, Canada",49.2693584,-123.1377805,Theft of Bicycle,Fairview
"Cambie St & W 33rd Ave, Vancouver, BC V5Z 2Z4, Canada",49.24108870000001,-123.1185764,Mischief,South Cambie
"Cambie St & W 37th Ave, Vancouver, BC V5Z, Canada",49.2372391,-123.1159176,Mischief,South Cambie
"Cambie St & W 39th Ave, Vancouver, BC V5Z 2L8, Canada",49.2353872,-123.1159716,Vehicle Collision or Pedestrian Struck (with Injury),Riley Park
"Cambie St & W 54th Ave, Vancouver, BC V6P 1L9, Canada",49.22176469999999,-123.1168244,Mischief,Oakridge
"Cambie St & W 57th Ave, Vancouver, BC V5Y, Canada",49.2190631,-123.1166141,Theft from Vehicle,Marpole
"Cambie St & W 63rd Ave, Vancouver, BC V6P, Canada",49.213204,-123.117142,Vehicle Collision or Pedestrian Struck (with Injury),Marpole
"Cambie St & W 64th Ave, Vancouver, BC V6P, Canada",49.2123093,-123.117047,Vehicle Collision or Pedestrian Struck (with Fatality),Marpole
"Cambie St Bridge, Vancouver, BC, Canada",49.2733216,-123.1148726,Theft of Bicycle,Fairview
"Cambie St Bridge, Vancouver, BC, Canada",49.2733216,-123.1148726,Vehicle Collision or Pedestrian Struck (with Injury),
"Cambie St Bridge, Vancouver, BC, Canada",49.2733216,-123.1148726,Vehicle Collision or Pedestrian Struck (with Injury),Mount Pleasant
"Cambie Bridge, Cambie St Bridge, Vancouver, BC, Canada",49.27195649999999,-123.1147594,Other Theft,Fairview
"Cambridge St & N Skeena St, Vancouver, BC V5K, Canada",49.2867132,-123.0283494,Mischief,Hastings-Sunrise
"Camosun St & Crown Crescent, Vancouver, BC V6R 2A8, Canada",49.2646012,-123.197094,Theft from Vehicle,West Point Grey
"Camosun St & W 10th Ave, Vancouver, BC V6R 3W6, Canada",49.26365,-123.1969589,Vehicle Collision or Pedestrian Struck (with Injury),West Point Grey
"E Cordova St & Campbell Ave, Vancouver, BC V6A 4B8, Canada",49.2820154,-123.0847672,Theft from Vehicle,Strathcona
"E Hastings St & Campbell Ave, Vancouver, BC V6A 3Y1, Canada",49.281081,-123.084814,Theft of Bicycle,Strathcona
"Prior St & Campbell Ave, Vancouver, BC V6A 2K5, Canada",49.2764908,-123.084995,Mischief,Strathcona
"Howe St & Canada Pl, Vancouver, BC V6C 0C8, Canada",49.2874248,-123.1131095,Theft from Vehicle,Central Business District
"Cardero St & Alberni St, Vancouver, BC V6G 2V5, Canada",49.2901554,-123.131237,Vehicle Collision or Pedestrian Struck (with Injury),West End
"Cardero St & Harwood St, Vancouver, BC V6G 2J2, Canada",49.2838363,-123.1407803,Theft from Vehicle,West End
"Cardero St & Henshaw Ln, Vancouver, BC V6G 1M5, Canada",49.2869834,-123.1360361,Mischief,West End
"Cardero St & Nelson St, Vancouver, BC V6G 2G8, Canada",49.2873397,-123.1354801,Mischief,West End
"Robson St & Cardero St, Vancouver, BC V6G 2G4, Canada",49.289457,-123.132303,Theft from Vehicle,West End
"W Georgia St & Cardero St, Vancouver, BC V6G 2Z6, Canada",49.29057359999999,-123.1305981,Other Theft,West End
"Cardero St & W Hastings St, Vancouver, BC V6G 3L3, Canada",49.2910726,-123.1298494,Mischief,Central Business District
"W 41st Ave & Carnarvon St, Vancouver, BC V6N 1J2, Canada",49.2347516,-123.1730769,Vehicle Collision or Pedestrian Struck (with Injury),Kerrisdale
"E 13th Ave, Vancouver, BC, Canada",49.2588342,-123.091017,Theft from Vehicle,Mount Pleasant
"E 18th Ave & Carolina St, Vancouver, BC V5V 1G5, Canada",49.2546597,-123.0919052,Mischief,Riley Park
"E 20th Ave & Carolina St, Vancouver, BC V5V 1M9, Canada",49.252863,-123.0919684,Theft from Vehicle,Riley Park
"E 6th Ave & Carolina St, Vancouver, BC V5T 4H3, Canada",49.2652708,-123.0909891,Mischief,Mount Pleasant
"E 7th Ave, Vancouver, BC, Canada",49.2643536,-123.0909182,Theft from Vehicle,Mount Pleasant
"E Broadway & Carolina St, Vancouver, BC V5T 1X4, Canada",49.2625405,-123.0910468,Vehicle Collision or Pedestrian Struck (with Injury),Mount Pleasant
"Carrall St & Keefer Pl, Vancouver, BC V6B 5K2, Canada",49.2792432,-123.1044569,Theft of Bicycle,Central Business District
"W 33rd Ave & Cartier St, Vancouver, BC V6M 1A6, Canada",49.2417864,-123.1369558,Theft from Vehicle,Shaughnessy
"W 71st Ave & Cartier St, Vancouver, BC V6P 3B6, Canada",49.2070412,-123.1377162,Theft from Vehicle,Marpole
"Cartwright St & Old Bridge St, Vancouver, BC V6H 0B9, Canada",49.270106,-123.135164,Theft of Bicycle,Fairview
"Cassiar St & E Pender St, Vancouver, BC V5K 4M9, Canada",49.280182,-123.030834,Other Theft,Hastings-Sunrise
"Cassiar St & Franklin St, Vancouver, BC V5K, Canada",49.2820587,-123.0308327,Theft from Vehicle,Hastings-Sunrise
"Cassiar Tunnel, Vancouver, BC V5K, Canada",49.280526,-123.0316093,Vehicle Collision or Pedestrian Struck (with Injury),
"Cedar Cottage Mews, Vancouver, BC V5N, Canada",49.2490766,-123.0749371,Other Theft,Kensington-Cedar Cottage
"Celtic Ave, Vancouver, BC V6N, Canada",49.218496,-123.1775686,Theft from Vehicle,Kerrisdale
"Centennial Rd, Vancouver, BC V6A, Canada",49.2833304,-123.0841921,Other Theft,Strathcona
"Champlain Cres & Maquinna Dr, Vancouver, BC V5S, Canada",49.2156852,-123.030343,Mischief,Killarney
"Joyce St & Cherry St, Vancouver, BC V5R, Canada",49.2354505,-123.034658,Theft from Vehicle,Renfrew-Collingwood
"Chess St & Malkin Ave, Vancouver, BC V6A 2K2, Canada",49.2741546,-123.0860808,Theft from Vehicle,Strathcona
"Ogden Ave & Chestnut St, Vancouver, BC V6J 1A3, Canada",49.2767829,-123.1462019,Theft of Vehicle,Kitsilano
"Chilco St & Henshaw Ln, Vancouver, BC V6G 2R7, Canada",49.2909424,-123.1421291,Theft from Vehicle,West End
"Stanley Park, Vancouver, BC V6G 1Z4, Canada",49.30425839999999,-123.1442523,Theft from Vehicle,Stanley Park
"City Edge Pl, Vancouver, BC V5S, Canada",49.2077097,-123.0250332,Break and Enter Residential/Other,Killarney
"Clarendon St & E 38th Ave, Vancouver, BC V5R 3J8, Canada",49.2358853,-123.0554815,Vehicle Collision or Pedestrian Struck (with Injury),Renfrew-Collingwood
"Clarendon St & E 45th Ave, Vancouver, BC V5R 3B5, Canada",49.22937109999999,-123.054938,Mischief,Victoria-Fraserview
"E 12th Ave & Clark Dr, Vancouver, BC V5N 1Z9, Canada",49.2595868,-123.0774402,Mischief,Mount Pleasant
"E 12th Ave & Clark Dr, Vancouver, BC V5N 1Z9, Canada",49.2595868,-123.0774402,Vehicle Collision or Pedestrian Struck (with Injury),Kensington-Cedar Cottage
"E 4th Ave & Clark Dr, Vancouver, BC V6A 3Y6, Canada",49.2669546,-123.0774243,Vehicle Collision or Pedestrian Struck (with Injury),Strathcona
"E 8th Ave & Clark Dr, Vancouver, BC V5N 1T2, Canada",49.2633261,-123.0774514,Other Theft,Grandview-Woodland
"Grant St & Clark Dr, Vancouver, BC V5L 3K9, Canada",49.27151569999999,-123.07734,Vehicle Collision or Pedestrian Struck (with Injury),Strathcona
"Clark Dr, Vancouver, BC, Canada",49.2740596,-123.0772973,Mischief,Grandview-Woodland
"Venables St & Clark Dr, Vancouver, BC V5L 2G1, Canada",49.2767661,-123.0772461,Vehicle Collision or Pedestrian Struck (with Injury),Strathcona
"William St & Clark Dr, Vancouver, BC V6A 2J2, Canada",49.2740596,-123.0772973,Mischief,Grandview-Woodland
"Coal Harbour Quay & Nicola St, Vancouver, BC V6G 3E7, Canada",49.2911422,-123.1275434,Theft from Vehicle,Central Business District
"Cobblestone Ave, Vancouver, BC V5S, Canada",49.2075491,-123.0343231,Break and Enter Commercial,Killarney
"College St & Kingsway, Vancouver, BC V5R, Canada",49.23607,-123.044362,Theft of Vehicle,Renfrew-Collingwood
"W 11th Ave & Collingwood St, Vancouver, BC V6R 2K3, Canada",49.2625141,-123.1819212,Theft from Vehicle,Kitsilano
"W 28th Ave & Collingwood St, Vancouver, BC V6S 1R9, Canada",49.247085,-123.181887,Theft from Vehicle,Dunbar-Southlands
"W 42nd Ave & Collingwood St, Vancouver, BC V6N 3H5, Canada",49.2338233,-123.182049,Mischief,Dunbar-Southlands
"W 5th Ave & Collingwood St, Vancouver, BC V6R 3G8, Canada",49.2677111,-123.1817262,Theft of Vehicle,Kitsilano
"W 8th Ave & Collingwood St, Vancouver, BC V6R 1Y6, Canada",49.2651786,-123.1818162,Theft from Vehicle,Kitsilano
"Columbia St & W 11th Ave, Vancouver, BC V5Y 3G2, Canada",49.26125800000001,-123.1095323,Theft from Vehicle,Mount Pleasant
"Columbia St & W 1st Ave, Vancouver, BC V5Y 1A6, Canada",49.2703589,-123.1094325,Theft of Bicycle,Mount Pleasant
"Columbia St & W 2nd Ave, Vancouver, BC V5Y 1C6, Canada",49.2692346,-123.109437,Other Theft,Mount Pleasant
"Columbia St & W 3rd Ave, Vancouver, BC V5Y 1G1, Canada",49.2683759,-123.1094506,Mischief,Mount Pleasant
"Columbia St & W 5th Ave, Vancouver, BC V5Y 1H7, Canada",49.2665691,-123.1094088,Vehicle Collision or Pedestrian Struck (with Injury),Mount Pleasant
"Columbia St & W 7th Ave, Vancouver, BC V5Y 1L8, Canada",49.2647601,-123.1094612,Other Theft,Mount Pleasant
"Columbia St & W Woodstock Ave, Vancouver, BC V5Y 3H7, Canada",49.2338704,-123.1107253,Theft from Vehicle,Riley Park
"Commercial Dr & E 12th Ave, Vancouver, BC V5N 4C6, Canada",49.25951569999999,-123.0698155,Theft from Vehicle,Kensington-Cedar Cottage
"Commercial Dr & E 18th Ave, Vancouver, BC V5N 4E4, Canada",49.2544079,-123.0681774,Vehicle Collision or Pedestrian Struck (with Injury),Kensington-Cedar Cottage
"Commercial Dr & E 5th Ave, Vancouver, BC V5N 4B2, Canada",49.26598689999999,-123.0696946,Mischief,Grandview-Woodland
"Commercial Dr & E 7th Ave, Vancouver, BC V5N 4B5, Canada",49.2641808,-123.0697395,Mischief,Grandview-Woodland
"Commercial Dr & E 8th Ave, Vancouver, BC V5N 4B9, Canada",49.2630451,-123.069751,Other Theft,Grandview-Woodland
"Commercial Dr & Grant St, Vancouver, BC V5L 3X9, Canada",49.27141839999999,-123.0696177,Other Theft,Grandview-Woodland
"Commercial Dr & Kitchener St, Vancouver, BC V5L 2W1, Canada",49.2721404,-123.06961,Mischief,Grandview-Woodland
"Commercial Dr & McSpadden Ave, Vancouver, BC V5N 4A9, Canada",49.2664465,-123.0696849,Other Theft,Grandview-Woodland
"Commercial Dr & Powell St, Vancouver, BC V5L 1H5, Canada",49.2838641,-123.0703588,Vehicle Collision or Pedestrian Struck (with Injury),Grandview-Woodland
"Commercial Dr & William St, Vancouver, BC V5L 2R3, Canada",49.2739592,-123.0695768,Theft of Vehicle,Grandview-Woodland
"Commercial St & E 41st Ave, Vancouver, BC V5P, Canada",49.2325922,-123.0686999,Vehicle Collision or Pedestrian Struck (with Injury),Victoria-Fraserview
"Commercial St & E 47th Ave, Vancouver, BC V5P 3N9, Canada",49.2276488,-123.0683472,Theft from Vehicle,Victoria-Fraserview
"Commodore Rd & Moberly Rd, Vancouver, BC V5Z 4B2, Canada",49.2669988,-123.117962,Theft from Vehicle,Fairview
"Comox St & Nicola St, Vancouver, BC V6G 2E3, Canada",49.2858647,-123.1353936,Mischief,West End
"Granville St & Connaught Dr, Vancouver, BC V6M 3C3, Canada",49.2362755,-123.1395478,Theft from Vehicle,Shaughnessy
"Connaught Dr & W 32nd Ave, Vancouver, BC V6J 4E4, Canada",49.2429497,-123.1421772,Theft from Vehicle,Shaughnessy
"Continental St & Neon St, Vancouver, BC V6B 5W7, Canada",49.2755454,-123.1284819,Mischief,Central Business District
"Cook St & W 1st Ave, Vancouver, BC V5Y 1A6, Canada",49.2698472,-123.1108546,Mischief,Mount Pleasant
"Cordiale Dr, Vancouver, BC V5S, Canada",49.2098866,-123.0263211,Theft from Vehicle,Killarney
"Powell St, Vancouver, BC, Canada",49.2827482,-123.0843227,Theft from Vehicle,Strathcona
"Arbutus St & Cornwall Ave, Vancouver, BC V6J 5N2, Canada",49.272547,-123.1526112,Vehicle Collision or Pedestrian Struck (with Injury),Kitsilano
"Cypress St & Cornwall Ave, Vancouver, BC V6J 1C6, Canada",49.2724775,-123.147793,Mischief,Kitsilano
"Cotton Dr & Kitchener St, Vancouver, BC V5L 2W1, Canada",49.2721623,-123.0714956,Theft from Vehicle,Grandview-Woodland
"Cottrell St & Terminal Ave, Vancouver, BC V6A 2L8, Canada",49.2698508,-123.0838802,Mischief,Strathcona
"Courtenay St, Vancouver, BC V6R, Canada",49.2618663,-123.2000294,Break and Enter Residential/Other,West Point Grey
"Courtenay St & W 13th Ave, Vancouver, BC V6R 2T7, Canada",49.26097009999999,-123.200096,Theft from Vehicle,West Point Grey
"Crowley Dr & Joyce St, Vancouver, BC V5R, Canada",49.23745719999999,-123.0325875,Other Theft,Renfrew-Collingwood
"W 19th Ave & Crown St, Vancouver, BC V6S 1C9, Canada",49.25562,-123.1935536,Theft from Vehicle,Dunbar-Southlands
"Culloden St & E 45th Ave, Vancouver, BC V5W 1Y9, Canada",49.2290272,-123.0785362,Theft of Vehicle,Sunset
"Cypress St, Vancouver, BC, Canada",49.2671493,-123.1479994,Vehicle Collision or Pedestrian Struck (with Injury),Kitsilano
"Ogden Ave & Cypress St, Vancouver, BC V6J 3K5, Canada",49.2767967,-123.1476414,Theft from Vehicle,Kitsilano
"W 1st Ave & Cypress St, Vancouver, BC V6J 4W2, Canada",49.2706989,-123.1478675,Theft of Bicycle,Kitsilano
"W 2nd Ave & Cypress St, Vancouver, BC V6J 1H9, Canada",49.2698231,-123.1479067,Theft from Vehicle,Kitsilano
"W 33rd Ave & Cypress St, Vancouver, BC V6M 1B4, Canada",49.2420329,-123.1494582,Vehicle Collision or Pedestrian Struck (with Injury),Arbutus Ridge
"Cypress St & W 4th Ave, Vancouver, BC V6J 1M4, Canada",49.268068,-123.147973,Theft from Vehicle,Kitsilano
"W 8th Ave & Cypress St, Vancouver, BC V6J 3M7, Canada",49.2646814,-123.1481092,Theft from Vehicle,Kitsilano
"Dartmoor Pl, Vancouver, BC V5S, Canada",49.2103175,-123.0288513,Theft of Vehicle,Killarney
"Broughton St & Davie St, Vancouver, BC V6G 2B4, Canada",49.28370109999999,-123.1363306,Vehicle Collision or Pedestrian Struck (with Injury),West End
"Deering Island Pl, Vancouver, BC, Canada",49.2173881,-123.1824018,Break and Enter Residential/Other,Kerrisdale
"Denman St & Davie St, Vancouver, BC V6G 1W4, Canada",49.2872637,-123.1418244,Vehicle Collision or Pedestrian Struck (with Injury),West End
"Denman St & Haro St, Vancouver, BC V6G 2L8, Canada",49.29078370000001,-123.1365051,Theft of Bicycle,West End
"Denman St & Morton Ave, Vancouver, BC V6G 2M9, Canada",49.28757530000001,-123.141329,Vehicle Collision or Pedestrian Struck (with Injury),West End
"Denman St & Pendrell St, Vancouver, BC V6G 1T2, Canada",49.28796610000001,-123.1407584,Theft from Vehicle,West End
"Dinmont Ave, Vancouver, BC V5Y, Canada",49.2457339,-123.1095368,Theft from Vehicle,Riley Park
"Dogwood Ave, Vancouver, BC V6P, Canada",49.2234921,-123.1375814,Theft from Vehicle,Oakridge
"Doman St & E 53rd Ave, Vancouver, BC V5S 1W7, Canada",49.2212432,-123.0368222,Theft from Vehicle,Killarney
"Doncaster Way, Vancouver, BC V6S, Canada",49.24909,-123.20103,Break and Enter Residential/Other,Dunbar-Southlands
"Douglas Cres & Oak St, Vancouver, BC V6H 2L8, Canada",49.2544326,-123.1273449,Vehicle Collision or Pedestrian Struck (with Injury),Shaughnessy
"Drake St & Seymour St, Vancouver, BC V6B 5W7, Canada",49.275476,-123.1268131,Mischief,Central Business District
"Drummond Dr, Vancouver, BC, Canada",49.2696069,-123.2198416,Break and Enter Residential/Other,West Point Grey
"Duff St & Southside Dr, Vancouver, BC V5P 4S6, Canada",49.20847699999999,-123.064344,Theft from Vehicle,Victoria-Fraserview
"Duke St & Earles St, Vancouver, BC V5R 3R8, Canada",49.2383902,-123.0481195,Vehicle Collision or Pedestrian Struck (with Injury),Renfrew-Collingwood
"Dumfries St & E 26th Ave, Vancouver, BC V5N 3M2, Canada",49.247845,-123.073388,Theft from Vehicle,Kensington-Cedar Cottage
"Dumfries St & E 28th Ave, Vancouver, BC V5N 2X4, Canada",49.2453829,-123.073495,Other Theft,Kensington-Cedar Cottage
"Dumfries St & E 49th Ave, Vancouver, BC V5P 1S4, Canada",49.225272,-123.0745621,Vehicle Collision or Pedestrian Struck (with Injury),Victoria-Fraserview
"Point Grey Rd & Dunbar St, Vancouver, BC V6R 1A8, Canada",49.2721579,-123.1835041,Mischief,Kitsilano
"Dunbar St & W 14th Ave, Vancouver, BC V6R 2W5, Canada",49.2598072,-123.1840137,Mischief,Kitsilano
"Dunbar St & W 19th Ave, Vancouver, BC V6S 2C3, Canada",49.255585,-123.18514,Theft from Vehicle,Dunbar-Southlands
"Dunbar St & W 35th Ave, Vancouver, BC V6N 2N6, Canada",49.24048089999999,-123.185277,Theft from Vehicle,Dunbar-Southlands
"Dundas St & Garden Dr, Vancouver, BC V5L 1K2, Canada",49.2848023,-123.0577554,Other Theft,Grandview-Woodland
"Dundas St & Nanaimo St, Vancouver, BC V5L 4Z6, Canada",49.2847545,-123.0565517,Other Theft,Hastings-Sunrise
"Dundee St, Vancouver, BC V5R, Canada",49.2357678,-123.0476006,Theft from Vehicle,Renfrew-Collingwood
"Dunlevy Ave & Railway St, Vancouver, BC V6A 1A7, Canada",49.2848757,-123.0952312,Mischief,Strathcona
"Dunlevy Ave & Union St, Vancouver, BC V6A 1Y2, Canada",49.2776,-123.0955575,Theft of Vehicle,Strathcona
"Melville St & Dunsmuir St, Vancouver, BC V6E 0A1, Canada",49.2864596,-123.122046,Mischief,Central Business District
"Duranleau St & Johnston St, Vancouver, BC V6H 3R9, Canada",49.27268609999999,-123.1359518,Other Theft,Fairview
"Durward Ave & Fraser St, Vancouver, BC V5V 4H5, Canada",49.2408493,-123.0903479,Theft from Vehicle,Riley Park
"E 10th Ave & Clark Dr, Vancouver, BC V5N, Canada",49.2614354,-123.0774933,Vehicle Collision or Pedestrian Struck (with Injury),Mount Pleasant
"Commercial Dr & E 10th Ave, Vancouver, BC V5N 5R4, Canada",49.26137079999999,-123.0697964,Vehicle Collision or Pedestrian Struck (with Injury),Kensington-Cedar Cottage
"E 10th Ave & Fraser St, Vancouver, BC V5T 3V4, Canada",49.2615403,-123.0891266,Theft of Bicycle,Mount Pleasant
"Main St & E 10th Ave, Vancouver, BC V5T 3E5, Canada",49.2620107,-123.1011209,Mischief,Mount Pleasant
"E 11th Ave & Fraser St, Vancouver, BC V5T 2E4, Canada",49.260654100000004,-123.0891433,Theft from Vehicle,Mount Pleasant
"E 11th Ave, Vancouver, BC, Canada",49.260699,-123.0910899,Theft of Bicycle,Mount Pleasant
"Guelph St & E 11th Ave, Vancouver, BC V5T 3P7, Canada",49.2606466,-123.094927,Theft from Vehicle,Mount Pleasant
"Penticton St & E 11th Ave, Vancouver, BC V5M 3C3, Canada",49.2601059,-123.053002,Theft from Vehicle,Renfrew-Collingwood
"Prince Edward St & E 11th Ave, Vancouver, BC V5T 4V8, Canada",49.2606998,-123.0962041,Theft from Vehicle,Mount Pleasant
"E 11th Ave & Semlin Dr, Vancouver, BC V5N 1Z3, Canada",49.2604357,-123.0639874,Other Theft,Kensington-Cedar Cottage
"Templeton Dr & E 11th Ave, Vancouver, BC V5N 1Z4, Canada",49.2604017,-123.0601516,Other Theft,Kensington-Cedar Cottage
"E 11th Ave, Vancouver, BC, Canada",49.2604928,-123.073565,Theft from Vehicle,Kensington-Cedar Cottage
"E 12th Ave & Clark Dr, Vancouver, BC V5T 2J8, Canada",49.25967490000001,-123.0776316,Vehicle Collision or Pedestrian Struck (with Injury),Mount Pleasant
"Kaslo St & E 12th Ave, Vancouver, BC V5M 4W3, Canada",49.2587201,-123.0470359,Theft from Vehicle,Renfrew-Collingwood
"E 12th Ave & Nanaimo St, Vancouver, BC V5N 5S9, Canada",49.2594801,-123.056595,Vehicle Collision or Pedestrian Struck (with Injury),Kensington-Cedar Cottage
"E 12th Ave & Quebec St, Vancouver, BC V5T 3A8, Canada",49.26019410000001,-123.1030917,Mischief,Mount Pleasant
"E 12th Ave & Victoria Dr, Vancouver, BC V5N 4L5, Canada",49.2595327,-123.0659504,Vehicle Collision or Pedestrian Struck (with Injury),Kensington-Cedar Cottage
"E 12th Ave & Watson St, Vancouver, BC V5T 3E8, Canada",49.2602281,-123.1004525,Vehicle Collision or Pedestrian Struck (with Injury),Mount Pleasant
"E 12th Ave & Windsor St, Vancouver, BC V5T 2J4, Canada",49.2596723,-123.083374,Other Theft,Mount Pleasant
"E 13th Ave, Vancouver, BC, Canada",49.2588342,-123.091017,Theft from Vehicle,Mount Pleasant
"E 13th Ave & Victoria Dr, Vancouver, BC V5N 4L8, Canada",49.2586267,-123.0659644,Theft of Vehicle,Kensington-Cedar Cottage
"E 13th Ave, Vancouver, BC, Canada",49.2588342,-123.091017,Theft from Vehicle,Mount Pleasant
"Commercial Dr & E 14th Ave, Vancouver, BC V5N 4C9, Canada",49.2577609,-123.0698362,Vehicle Collision or Pedestrian Struck (with Injury),Kensington-Cedar Cottage
"Sophia St & E 14th Ave, Vancouver, BC V5T 3L3, Canada",49.2583742,-123.0983862,Theft of Vehicle,Mount Pleasant
"E 14th Ave, Vancouver, BC, Canada",49.2579224,-123.0909806,Theft of Vehicle,Mount Pleasant
"E 14th Ave & Victoria Dr, Vancouver, BC V5N 5P7, Canada",49.2577227,-123.0659924,Mischief,Kensington-Cedar Cottage
"Garden Dr & E 15th Ave, Vancouver, BC V5N 4Y1, Canada",49.2567645,-123.0582482,Mischief,Kensington-Cedar Cottage
"Ontario St & E 15th Ave, Vancouver, BC V5T 2Y7, Canada",49.2576194,-123.105134,Theft from Vehicle,Mount Pleasant
"Renfrew St & E 15th Ave, Vancouver, BC V5M, Canada",49.2563097,-123.0443899,Theft from Vehicle,Renfrew-Collingwood
"Main St & E 16th Ave, Vancouver, BC V5T 3G7, Canada",49.25658,-123.1012359,Theft from Vehicle,Mount Pleasant
"Prince Albert St & E 16th Ave, Vancouver, BC V5T 2V5, Canada",49.256392,-123.0874881,Theft from Vehicle,Kensington-Cedar Cottage
"E 16th Ave & Quebec St, Vancouver, BC V5T 3B4, Canada",49.2566081,-123.1032397,Mischief,Mount Pleasant
"Slocan St & E 16th Ave, Vancouver, BC V5M 3E4, Canada",49.255429,-123.049565,Mischief,Renfrew-Collingwood
"Sophia St & E 16th Ave, Vancouver, BC V5T 2T7, Canada",49.2565636,-123.0984383,Theft from Vehicle,Mount Pleasant
"E 17th Ave & Fraser St, Vancouver, BC V5V 4C1, Canada",49.2555288,-123.0898615,Vehicle Collision or Pedestrian Struck (with Injury),Riley Park
"E 17th Ave & Nanaimo St, Vancouver, BC V5N 5S5, Canada",49.255074,-123.056628,Mischief,Kensington-Cedar Cottage
"Ontario St & E 17th Ave, Vancouver, BC V5V 3E5, Canada",49.25575380000001,-123.1049839,Vehicle Collision or Pedestrian Struck (with Injury),Riley Park
"E 17th Ave & Quebec St, Vancouver, BC V5V 3J7, Canada",49.2557115,-123.10329,Mischief,Riley Park
"E 18th Ave & Fraser St, Vancouver, BC V5V 4C1, Canada",49.254632,-123.0899256,Mischief,Riley Park
"Garden Dr & E 18th Ave, Vancouver, BC V5N 4Y5, Canada",49.253474,-123.05828,Theft from Vehicle,Kensington-Cedar Cottage
"E 19th Ave & Windsor St, Vancouver, BC V5V 1K7, Canada",49.25361969999999,-123.083718,Theft from Vehicle,Kensington-Cedar Cottage
