location_type,date_posted,square_feet,price,beds,baths,rent_buy,type,formatted_google_address,address_components,website,lot_size,geometry,mapid,neighborhood,break_and_enter_commercial,break_and_enter_residential_other,mischief,other_theft,theft_from_vehicle,theft_of_bicycle,theft_of_vehicle,vehicle_collision_or_pedestrian_struck_with_injury,postal_code,lng,lat,sky_train,bus_stop,parks,schools,commercial_services,food_beverages,convenience_stores
ROOFTOP,NA,3030,5888000,3,4,buy,House,"3894 Quesnel Dr, Vancouver, BC V6L 2X2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4100,"c(-123.1738438, 49.2520378)",DS,Dunbar-Southlands,16,26,42,78,72,13,14,12,V6L 2X2,-123.1738438,49.2520378,4263.206510515337,242.18664278016877,250.13753802880413,493.3956039509118,0,0,0
ROOFTOP,NA,1510,1690000,4,4,buy,Duplex,"2054 E Broadway, Vancouver, BC V5N 1W7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4026,"c(-123.0629481, 49.2619419)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5N 1W7,-123.0629481,49.2619419,431.06728284859565,61.21754752050614,638.4440746508196,199.6468641685293,7,18,0
ROOFTOP,NA,3616,2499800,9,6,buy,House,"2149 Scarboro Ave, Vancouver, BC V5P 2L2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,7026,"c(-123.0627045, 49.2137567)",VF,Victoria-Fraserview,6,23,60,52,116,7,14,27,V5P 2L2,-123.0627045,49.2137567,3545.969609567416,261.8443904752911,259.306893422339,291.8344472290758,0,0,0
ROOFTOP,NA,3513,4799900,7,8,buy,House,"4583 W 14th Ave, Vancouver, BC V6R 2Y5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4029,"c(-123.2116723, 49.2604543)",WPG,West Point Grey,5,9,20,15,20,2,3,9,V6R 2Y5,-123.2116723,49.26045430000001,6704.820012820691,252.15556514361936,858.2149681732462,822.6848399148441,42,36,0
ROOFTOP,NA,2851,3499000,7,3,buy,House,"2984 W 39th Ave, Vancouver, BC V6N 2Z5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,6373,"c(-123.1727052, 49.2364367)",DS,Dunbar-Southlands,16,26,42,78,72,13,14,12,V6N 2Z5,-123.1727052,49.2364367,4119.115078064599,189.84698750228657,665.4422378260554,62.50261803558833,0,0,0
ROOFTOP,NA,1520,1549000,3,4,buy,Duplex,"2310 Brock St, Vancouver, BC V5N 2Z7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,0,"c(-123.0588395, 49.2435992)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5N 2Z7,-123.0588395,49.2435992,566.8535998561775,149.67641446134857,161.88005370714538,490.45253118379543,80,44,0
ROOFTOP,NA,7615,15990000,5,8,buy,House,"1980 Cedar Crescent, Vancouver, BC V6J 2R5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,13536.9,"c(-123.1503078, 49.2530822)",SHAU,Shaughnessy,105,60,278,677,136,43,23,33,V6J 2R5,-123.1503078,49.25308219999999,2574.693780443081,205.78314999084608,624.7265071970446,424.05717924597946,0,0,0
ROOFTOP,NA,1973,2698000,6,4,buy,House,"4470 Slocan St, Vancouver, BC V5R 1Z7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3372,"c(-123.0492777, 49.2448433)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 1Z7,-123.0492777,49.2448433,238.70768809836645,35.2477879020602,324.60393498539776,417.32298182090193,0,0,0
ROOFTOP,NA,1306,1479000,2,2,buy,Townhouse,"1135 Barclay St, Vancouver, BC V6E 1G8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,0,"c(-123.1283428, 49.2843776)",WE,West End,219,31,466,832,566,202,53,57,V6E 1G8,-123.1283428,49.2843776,653.8200182103825,192.8604255463431,76.99207328077613,178.28332053582875,84,251,0
ROOFTOP,NA,1546,1529000,3,3,buy,Duplex,"2697 Dundas St, Vancouver, BC V5K 1R1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4050.4,"c(-123.0496268, 49.2849879)",HS,Hastings-Sunrise,16,31,74,58,148,9,30,54,V5K 1R1,-123.0496268,49.2849879,2846.10590355433,407.82562082210234,289.4407952441919,273.24950358214113,66,27,0
ROOFTOP,NA,2355,2680000,5,4,buy,House,"1747 Kitchener St, Vancouver, BC V5L 2W4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4108.5,"c(-123.0684007, 49.2723272)",GW,Grandview-Woodland,165,103,489,639,412,72,75,77,V5L 2W4,-123.0684007,49.2723272,1059.4934944036604,106.42518793941713,73.20603011647354,325.58776063679124,77,146,0
ROOFTOP,NA,1532,1699800,4,4,buy,Duplex,"2854 Kitchener St, Vancouver, BC V5K 3E3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,0,"c(-123.0456169, 49.2720897)",HS,Hastings-Sunrise,16,31,74,58,148,9,30,54,V5K 3E3,-123.0456169,49.2720897,1465.547380674082,95.66347555607152,468.00683976813366,412.973152740866,55,29,0
APPROXIMATE,NA,2135,2399000,6,4,buy,House,"Renfrew Heights, Vancouver, BC V5M, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3960,"c(-123.033844, 49.251456)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5M,-123.033844,49.251456,1039.84577184709,57.63904088718361,682.1778201628247,130.02218734225815,8,6,0
ROOFTOP,NA,2427,2680000,5,3,buy,House,"3537 W King Edward Ave, Vancouver, BC V6S 1M4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4026,"c(-123.1830466, 49.2503997)",DS,Dunbar-Southlands,16,26,42,78,72,13,14,12,V6S 1M4,-123.1830466,49.2503997,4923.267338307669,118.01858296710267,504.7475463979938,204.93038227719677,42,16,2
ROOFTOP,NA,4063,7000000,12,9,buy,House,"3374 Queens Ave, Vancouver, BC V5R 4V1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,5955.5,"c(-123.0336657, 49.2400402)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 4V1,-123.0336657,49.2400402,227.150525241198,132.25198889260935,332.0135987594821,282.3404973839018,27,31,0
ROOFTOP,NA,2400,7200000,4,3,buy,House,"3368 Queens Ave, Vancouver, BC V5R 4V1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,7756,"c(-123.0338303, 49.240182)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 4V1,-123.0338303,49.240182,246.9571644365364,126.27094192862654,333.29292830234436,298.23311116906706,27,31,0
ROOFTOP,NA,2588,4300000,6,3,buy,House,"3382 Queens Ave, Vancouver, BC V5R 4V1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4570.5,"c(-123.0335345, 49.2400126)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 4V1,-123.0335345,49.2400126,219.08012884217345,130.32096039331861,326.07990377672473,279.53462462637464,27,31,0
ROOFTOP,NA,2531,4300000,5,3,buy,House,"3396 Queens Ave, Vancouver, BC V5R 4V1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4570.5,"c(-123.0331576, 49.2398531)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 4V1,-123.0331576,49.2398531,189.2199423765741,131.49459492153758,316.13292342369385,264.54771835324055,27,31,0
ROOFTOP,NA,2839,4300000,5,3,buy,House,"3386 Queens Ave, Vancouver, BC V5R 4V1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4570.5,"c(-123.0333973, 49.239968)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 4V1,-123.0333973,49.239968,209.35927209919146,130.73034770236342,321.17848615348163,275.2147285320849,27,31,0
ROOFTOP,NA,2066,1968000,5,2,buy,House,"5463 Joyce St, Vancouver, BC V5R 4H3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3306,"c(-123.0354958, 49.234926)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 4H3,-123.0354958,49.23492599999999,470.22273947876465,34.881169315004485,283.1636485004784,166.72681065902728,124,89,2
ROOFTOP,NA,3501,3768000,6,6,buy,House,"470 W 23rd Ave, Vancouver, BC V5Y 2H4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4900.5,"c(-123.1142532, 49.2498654)",RP,Riley Park,2,15,35,67,68,12,12,20,V5Y 2H4,-123.1142532,49.2498654,116.13717274232964,87.88154175610573,643.3182483624857,401.7035819313855,11,15,0
ROOFTOP,NA,2519,3198000,4,2,buy,House,"3884 W 20th Ave, Vancouver, BC V6S 1G2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4884,"c(-123.1904489, 49.2544864)",DS,Dunbar-Southlands,16,26,42,78,72,13,14,12,V6S 1G2,-123.1904489,49.2544864,5450.952483132435,395.07092026808823,554.4052680427105,584.9631425081882,14,12,2
ROOFTOP,NA,2020,1968000,5,2,buy,House,"5455 Joyce St, Vancouver, BC V5R 4H3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3300,"c(-123.0354591, 49.2350005)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 4H3,-123.0354591,49.2350005,461.9005243665789,41.527053590105574,278.47556178591003,172.51532877657527,124,89,2
ROOFTOP,NA,2145,2990000,8,3,buy,House,"843 W 60th Ave, Vancouver, BC V6P 2A2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,6430,"c(-123.1256505, 49.2163215)",MARP,Marpole,47,81,105,227,232,33,41,45,V6P 2A2,-123.1256505,49.2163215,971.4602032218953,272.82544045594227,137.40783216599834,166.1806381113036,0,0,0
ROOFTOP,NA,2080,1220000,4,3,buy,Townhouse,"3180 E 58th Ave, Vancouver, BC V5S 3S8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,0,"c(-123.0390265, 49.2169455)",KIL,Killarney,34,31,79,115,137,16,35,38,V5S 3S8,-123.0390265,49.21694549999999,2382.2017571613965,179.7071054390824,198.5393541305512,357.2320815048565,38,18,0
ROOFTOP,NA,1770,1789000,3,4,buy,Duplex,"1672 E 15th Ave, Vancouver, BC V5N 2G1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,0,"c(-123.0703625, 49.2563575)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5N 2G1,-123.0703625,49.2563575,711.6083747496212,128.87230190982493,147.1150347117165,105.69998807507433,58,17,0
ROOFTOP,NA,2771,2980000,4,3,buy,House,"3338 W 29th Ave, Vancouver, BC V6S 1T1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4290,"c(-123.1795282, 49.245903)",DS,Dunbar-Southlands,16,26,42,78,72,13,14,12,V6S 1T1,-123.1795282,49.245903,4679.6069488889625,409.59306189609816,287.5654039628573,522.9659666632577,25,16,2
ROOFTOP,NA,3527,5688000,5,4,buy,House,"4225 Cartier St, Vancouver, BC V6H 3E2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,10112,"c(-123.1371204, 49.2480037)",SHAU,Shaughnessy,105,60,278,677,136,43,23,33,V6H 3E2,-123.1371204,49.2480037,1583.1241625536888,142.85037888648816,472.71330774005924,252.53553550513485,0,0,0
ROOFTOP,NA,1182,1375000,2,3,buy,Townhouse,"103 W 14th Ave, Vancouver, BC V5Y 1W8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,0,"c(-123.1072924, 49.2587637)",MP,Mount Pleasant,144,121,303,602,467,133,71,65,V5Y 1W8,-123.1072924,49.2587637,702.6302752337454,442.3827083215941,139.984557035075,188.9357701219398,79,57,0
ROOFTOP,NA,12586,17355000,12,12,buy,House,"3689 Selkirk St, Vancouver, BC V6H 2Y9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,39600,"c(-123.1329096, 49.2528049)",SHAU,Shaughnessy,105,60,278,677,136,43,23,33,V6H 2Y9,-123.1329096,49.2528049,1333.6844958654528,374.0993715242498,375.09197695701357,583.5037526045209,27,8,0
ROOFTOP,NA,1740,1689999,3,4,buy,Duplex,"1907 E 40th Ave, Vancouver, BC V5P 1J1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4260,"c(-123.0671947, 49.2338341)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5P 1J1,-123.0671947,49.2338341,1808.6704886943555,131.30799546045242,297.36964880189163,206.3734230118025,155,66,0
ROOFTOP,NA,4590,5688000,5,6,buy,House,"5611 Highbury St, Vancouver, BC V6N 1Y7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,7920,"c(-123.1887047, 49.2355091)",DS,Dunbar-Southlands,16,26,42,78,72,13,14,12,V6N 1Y7,-123.1887047,49.23550909999999,4659.487604870713,104.83408362919147,612.4275419821932,725.0078371330837,29,11,2
ROOFTOP,NA,2675,4300000,4,3,buy,House,"7955 Yukon St, Vancouver, BC V5X 2Y6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,0,"c(-123.1150396, 49.2125665)",MARP,Marpole,47,81,105,227,232,33,41,45,V5X 2Y6,-123.1150396,49.2125665,353.2299643273829,130.80958384616318,470.99754996964157,381.1915244681479,35,24,2
ROOFTOP,NA,2267,1695000,5,2,buy,House,"2665 Duke St, Vancouver, BC V5R 4S8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3366,"c(-123.0504729, 49.2396263)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 4S8,-123.0504729,49.2396263,607.4551722251664,127.91178716644542,409.7917621684223,217.3376039309119,88,20,0
ROOFTOP,NA,1750,1695000,3,1,buy,House,"2677 Duke St, Vancouver, BC V5R 4S8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3366,"c(-123.0503235, 49.2396269)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 4S8,-123.0503235,49.2396269,601.7836401393772,134.12134157342902,409.7838224735629,221.76053376780345,88,20,0
APPROXIMATE,NA,3465,3999999,8,2,buy,House,"Fairview, Vancouver, BC, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,6096,"c(-123.1313336, 49.2634966)",FAIR,Fairview,188,117,366,990,479,251,62,51,Canada,-123.1313336,49.2634966,1204.9301744473132,28.834413161861605,259.0423555240899,516.6542810333156,87,66,0
ROOFTOP,NA,2464,2788000,7,4,buy,House,"1086 Hazelton St, Vancouver, BC V5K 4H9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,5316,"c(-123.0373432, 49.2747753)",HS,Hastings-Sunrise,16,31,74,58,148,9,30,54,V5K 4H9,-123.0373432,49.27477529999999,1589.7773936646065,275.58729672837325,619.8897391545571,331.04854237942726,0,0,0
ROOFTOP,NA,2217,1788000,7,2,buy,House,"2235 E 35th Ave, Vancouver, BC V5P 1C1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4026,"c(-123.0607536, 49.2382604)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5P 1C1,-123.0607536,49.23826039999999,1173.1970758369034,209.54802291734433,415.3253704134652,294.20157821084297,94,65,0
ROOFTOP,NA,2650,2045000,5,4,buy,House,"575 E 51st Ave, Vancouver, BC V5X 1E1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4356,"c(-123.0930911, 49.2238161)",SUN,Sunset,40,53,128,862,295,24,64,69,V5X 1E1,-123.0930911,49.2238161,1720.0464445612106,165.95568291695108,202.96184927136633,210.83036824395552,83,36,2
ROOFTOP,NA,3386,2998000,10,11,buy,House,"6768 Sherbrooke St, Vancouver, BC V5X 4E1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3936,"c(-123.0812836, 49.2227852)",SUN,Sunset,40,53,128,862,295,24,64,69,V5X 4E1,-123.0812836,49.2227852,2587.741696387456,277.2495503438928,542.6098164124836,475.6432304821791,0,0,0
ROOFTOP,NA,7535,13988000,6,6,buy,House,"1411 Minto Crescent, Vancouver, BC V6H 2J6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,17241,"c(-123.1372628, 49.2432654)",SHAU,Shaughnessy,105,60,278,677,136,43,23,33,V6H 2J6,-123.1372628,49.2432654,1718.817264137624,140.1070808892418,419.074074503144,660.0826616734859,0,0,0
ROOFTOP,NA,1620,1599900,3,4,buy,Townhouse,"8589 Rivergrass Dr, Vancouver, BC V5S 0J7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,0,"c(-123.0296217, 49.2051685)",KIL,Killarney,34,31,79,115,137,16,35,38,V5S 0J7,-123.0296217,49.2051685,2963.755320017107,94.4870635435783,250.09332494221408,993.2116869929248,12,8,1
ROOFTOP,NA,3136,4998000,5,4,buy,House,"6909 Granville St, Vancouver, BC V6P 4X4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,11418,"c(-123.1404296, 49.2228196)",KERR,Kerrisdale,20,43,34,54,59,20,9,13,V6P 4X4,-123.1404296,49.2228196,1771.2466629953997,42.13237450734466,320.35197256694363,820.0483288288999,0,0,0
ROOFTOP,NA,1795,1698000,5,4,buy,Duplex,"1410 E 54th Ave, Vancouver, BC V5P 1Y1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,5067,"c(-123.0771714, 49.2202384)",VF,Victoria-Fraserview,6,23,60,52,116,7,14,27,V5P 1Y1,-123.0771714,49.2202384,2930.8911460429294,145.64856854519704,432.2032545992136,476.93788989979583,0,0,0
ROOFTOP,NA,1513,1398000,3,4,buy,Duplex,"478 E 60th Ave, Vancouver, BC V5X 1Z9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3549.22,"c(-123.0949574, 49.2154903)",SUN,Sunset,40,53,128,862,295,24,64,69,V5X 1Z9,-123.0949574,49.2154903,1732.7397094188298,291.27250417965223,258.7193480851817,185.8732552399127,0,0,0
ROOFTOP,NA,1817,2166000,3,2,buy,House,"4131 W 11th Ave, Vancouver, BC V6R 2L5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,2013,"c(-123.1979067, 49.2629734)",WPG,West Point Grey,5,9,20,15,20,2,3,9,V6R 2L5,-123.1979067,49.2629734,5665.272532944398,93.47114466893373,732.8782319330652,180.26830917437283,8,0,0
ROOFTOP,NA,2536,3498000,7,3,buy,House,"65 E 49th Ave, Vancouver, BC V5W 2G1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4686,"c(-123.1047004, 49.2259219)",SUN,Sunset,40,53,128,862,295,24,64,69,V5W 2G1,-123.1047004,49.2259219,861.427498073105,104.41536093070994,518.4876743749621,642.3455734906839,51,16,0
ROOFTOP,NA,4309,22500000,3,3,buy,House,"2529 Point Grey Rd, Vancouver, BC V6K 1A1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,5718,"c(-123.1629666, 49.273869)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6K 1A1,-123.1629666,49.273869,2976.169042066535,152.07166211013813,157.37812525633456,455.7051699549712,0,0,0
ROOFTOP,NA,2816,3880000,4,4,buy,House,"4182 W 11th Ave, Vancouver, BC V6R 2L6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4026,"c(-123.1994216, 49.2625552)",WPG,West Point Grey,5,9,20,15,20,2,3,9,V6R 2L6,-123.1994216,49.26255520000001,5783.243267195304,116.75803497009461,690.2847145319406,294.2104821119476,28,6,0
ROOFTOP,NA,2906,3450000,5,3,buy,House,"2205 W 22nd Ave, Vancouver, BC V6L 1L6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,6128,"c(-123.1559606, 49.2529442)",AR,Arbutus-Ridge,26,45,62,133,97,22,20,12,V6L 1L6,-123.1559606,49.25294419999999,2978.947119435443,200.17594774094127,521.4835666557948,504.3291462505755,0,0,0
ROOFTOP,NA,6685,16500000,4,6,buy,House,"4619 W 3rd Ave, Vancouver, BC V6R 1N5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,11136,"c(-123.2127396, 49.2705241)",WPG,West Point Grey,5,9,20,15,20,2,3,9,V6R 1N5,-123.2127396,49.2705241,6612.273809878439,194.91024828669475,254.4977685574617,649.7296670760205,0,0,0
ROOFTOP,NA,2062,2288000,5,5,buy,House,"1358 E 28th Ave, Vancouver, BC V5V 2R1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3637,"c(-123.0770587, 49.2452252)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5V 2R1,-123.0770587,49.24522520000001,1577.9930868124986,92.7071521938252,273.9226311913216,144.00073656716307,29,9,0
ROOFTOP,NA,2472,2099999,5,3,buy,House,"373 E 47th Ave, Vancouver, BC V5W 2B1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4026,"c(-123.0980091, 49.2276824)",SUN,Sunset,40,53,128,862,295,24,64,69,V5W 2B1,-123.0980091,49.2276824,1365.9052773996186,224.94429813584492,288.79540893861366,165.27414327308972,51,16,0
ROOFTOP,NA,4615,6390000,5,7,buy,House,"1678 W 62nd Ave, Vancouver, BC V6P 2G2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,7000,"c(-123.1456019, 49.2148123)",MARP,Marpole,47,81,105,227,232,33,41,45,V6P 2G2,-123.1456019,49.2148123,2016.3825135967822,188.17376253410788,203.55706019844297,316.9740154352354,47,36,0
APPROXIMATE,NA,5178,7380000,8,7,buy,House,"Dunbar-Southlands, Vancouver, BC V6S 1M6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,6440.860000000001,"c(-123.185194, 49.249951)",DS,Dunbar-Southlands,16,26,42,78,72,13,14,12,V6S 1M6,-123.185194,49.249951,5078.481102374247,30.717698805218404,602.7642426191948,320.00089644574376,49,16,2
ROOFTOP,NA,2495,3599000,7,4,buy,Other,"8803 Granville St, Vancouver, BC V6P 5A4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3151.5,"c(-123.1410111, 49.2057597)",MARP,Marpole,47,81,105,227,232,33,41,45,V6P 5A4,-123.1410111,49.20575969999999,1080.9810793633594,18.24935951466296,135.77039650359055,325.3188502716537,51,17,0
ROOFTOP,NA,1633,3599000,3,1,buy,House,"8795 Granville St, Vancouver, BC V6P 5A4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3151.5,"c(-123.1409832, 49.2058574)",MARP,Marpole,47,81,105,227,232,33,41,45,V6P 5A4,-123.1409832,49.2058574,1091.853852845309,21.131632641543675,135.329068204892,328.4773925733592,51,17,0
ROOFTOP,NA,4832,7380000,7,7,buy,House,"2987 W 31st Ave, Vancouver, BC V6L 2A5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,6525,"c(-123.1725453, 49.2444608)",DS,Dunbar-Southlands,16,26,42,78,72,13,14,12,V6L 2A5,-123.1725453,49.2444608,4190.014046534944,214.5580643377366,282.5731960287566,859.37829580885,0,0,0
ROOFTOP,NA,4832,7380000,7,7,buy,House,"2891 W 33rd Ave, Vancouver, BC V6N 2G3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,6525,"c(-123.1698846, 49.2425021)",AR,Arbutus-Ridge,26,45,62,133,97,22,20,12,V6L 2A5,-123.1698846,49.2425021,4022.3716068059784,65.41760945420704,433.14596585892946,748.0353814855581,0,0,0
ROOFTOP,NA,1135,974900,2,2,buy,Townhouse,"4858 Slocan St, Vancouver, BC V5R 2A3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,0,"c(-123.0530831, 49.2405716)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 2A3,-123.0530831,49.2405716,654.1891756657596,52.55336414138799,551.7205155029741,141.53413300537542,84,20,0
ROOFTOP,NA,3632,2750000,5,3,buy,House,"2040 Pandora St, Vancouver, BC V5L 1N2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,7198,"c(-123.0625348, 49.2828266)",GW,Grandview-Woodland,165,103,489,639,412,72,75,77,V5L 1N2,-123.0625348,49.2828266,2239.3044362409364,174.77265267200968,213.9845221164449,281.118065433726,54,54,0
ROOFTOP,NA,2340,2750000,4,3,buy,House,"2054 Pandora St, Vancouver, BC V5L 1N2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,4880,"c(-123.0623464, 49.282812)",GW,Grandview-Woodland,165,103,489,639,412,72,75,77,V5L 1N2,-123.0623464,49.282812,2245.3357384363794,171.80214723090472,200.37132540115942,287.63814618245254,54,56,0
ROOFTOP,NA,3130,4100000,4,3,buy,House,"5770 Granville St, Vancouver, BC V6M 3C7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,8550,"c(-123.1392188, 49.2335714)",OAK,Oakridge,10,39,37,50,60,10,11,27,V6M 3C7,-123.1392188,49.2335714,1669.6193032320202,47.76574458838127,556.0748749191836,270.3461929069814,0,0,0
ROOFTOP,NA,2645,1999800,5,3,buy,House,"7657 Ontario St, Vancouver, BC V5X 3C4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",zolo,3808,"c(-123.1067093, 49.2154973)",MARP,Marpole,47,81,105,227,232,33,41,45,V5X 3C4,-123.1067093,49.2154973,992.1637003931831,338.6200819847597,637.0457698185152,248.69172091078622,2,2,0
